,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
14900,Awful,Petz: Hamsterz Family,/games/petz-hamsterz-family/dsi-76517,Nintendo DSi,3.0,Virtual Pet,N,2010,8,27
14901,Good,Rytmik,/games/rytmik/dsi-84436,Nintendo DSi,7.5,Music,N,2010,8,27
14902,Great,Metroid: Other M,/games/metroid-other-m/wii-14354733,Wii,8.5,"Action, Adventure",Y,2010,8,27
14903,Awful,Hasbro Family Game Night: Pictureka,/games/hasbro-family-game-night-pictureka/xbox-360-84685,Xbox 360,3.0,Board,N,2010,8,27
14904,Okay,Puffins: Let's Race,/games/puffins-lets-race/dsi-65446,Nintendo DSi,6.0,Racing,N,2010,8,27
14905,Great,3D Mahjong,/games/3d-mahjong/dsi-83502,Nintendo DSi,8.0,Board,N,2010,8,18
14906,Good,MyNotebook: Carbon,/games/mynotebook-blue/dsi-83499,Nintendo DSi,7.5,Productivity,N,2010,8,18
14907,Painful,Just Sing! National Anthems,/games/just-sing-national-anthems/dsi-76032,Nintendo DSi,2.0,Music,N,2010,8,18
14908,Okay,Little League World Series Baseball 2010,/games/little-league-world-series-baseball-2010/xbox-360-72551,Xbox 360,6.0,Sports,N,2010,8,18
14909,Good,Divergent Shift,/games/divergent-shift/dsi-14356963,Nintendo DSi,7.0,Platformer,N,2010,8,18
14910,Okay,Little League World Series Baseball 2010,/games/little-league-world-series-baseball-2010/ps3-72561,PlayStation 3,6.0,Sports,N,2010,8,18
14911,Okay,Meow Meow Happy Fight,/games/meow-meow-happy-fight/iphone-83939,iPhone,6.5,,N,2010,8,18
14912,Bad,Gorillaz: Escape to Plastic Beach,/games/gorillaz-escape-to-plastic-beach/iphone-81949,iPhone,4.5,"Flight, Action",N,2010,8,2
14913,Good,Castlevania: Harmony of Despair,/games/castlevania-harmony-of-despair/xbox-360-77650,Xbox 360,7.5,"Action, Adventure",N,2010,8,2
14914,Good,Dive: The Medes Islands Secret,/games/dive-the-medes-islands-secret/wii-69590,Wii,7.5,Adventure,N,2010,8,2
14915,Good,SimCity Deluxe,/games/simcity-deluxe/iphone-65881,iPhone,7.5,Simulation,N,2010,8,2
14916,Good,Razor2: Hidden Skies,/games/razor2-hidden-skies/pc-82422,PC,7.0,Shooter,N,2010,8,2
14917,Bad,Gorillaz: Escape to Plastic Beach,/games/gorillaz-escape-to-plastic-beach/ipad-81952,iPad,4.5,"Flight, Action",N,2010,8,2
14918,Great,Phantasy Star II,/games/phantasy-star-ii/iphone-84973,iPhone,8.5,RPG,Y,2010,8,27
14919,Okay,R-Type,/games/r-type/iphone-42987,iPhone,6.5,Shooter,N,2010,8,26
14920,Okay,NHL 2K11,/games/nhl-2k11/wii-63942,Wii,6.5,Sports,N,2010,8,26
14921,Great,G.G. Series -- Ninja Karakuri Den,/games/g-g-series-ninja-karakuri-den/dsi-84437,Nintendo DSi,8.0,Action,N,2010,8,25
14922,Great,Scott Pilgrim vs. The World: The Game,/games/scott-pilgrim-vs-the-world-the-game/xbox-360-22133,Xbox 360,8.0,"Fighting, Action",Y,2010,8,25
14923,Bad,BlayzBloo: Super Melee Brawlers Battle Royale,/games/blayzbloo-super-melee-brawlers-battle-royale/dsi-53885,Nintendo DSi,4.5,"Fighting, Action",N,2010,8,2
14924,Good,I-play Bowling 3D,/games/i-play-bowling/android-82338,Android,7.4,Sports,N,2010,7,30
14925,Great,Lara Croft and the Guardian of Light,/games/lara-croft-and-the-guardian-of-light/pc-65023,PC,8.5,"Action, Adventure",Y,2010,10,20
14926,Good,We Doodle,/games/we-doodle/iphone-85598,iPhone,7.5,Board,N,2010,10,20
14927,Good,Costume Quest,/games/costume-quest-doublefine/xbox-360-83097,Xbox 360,7.5,RPG,N,2010,10,20
14928,Good,We Doodle,/games/we-doodle-90071/ipad-90071,iPad,7.5,Board,N,2010,10,20
14929,Okay,Gladiator Begins,/games/gladiator-begins/psp-22881,PlayStation Portable,6.5,"Action, RPG",N,2010,10,20
14930,Okay,Final Fantasy: Mystic Quest,/games/final-fantasy-mystic-quest/wii-81940,Wii,6.0,RPG,N,2010,10,19
14931,Great,DJ Hero 2,/games/dj-hero-2/xbox-360-57890,Xbox 360,8.5,Music,Y,2010,10,19
14932,Bad,Saw II: Flesh & Blood,/games/saw-ii-flesh-blood/ps3-69219,PlayStation 3,4.5,Action,N,2010,10,19
14933,Mediocre,Rock of the Dead,/games/rock-of-the-dead/ps3-85605,PlayStation 3,5.0,Music,N,2010,10,19
14934,Great,EA Sports MMA,/games/ea-sports-mma/xbox-360-14354512,Xbox 360,8.0,Fighting,N,2010,10,19
14935,Amazing,Fallout: New Vegas,/games/fallout-new-vegas/pc-14341979,PC,9.0,RPG,Y,2010,10,19
14936,Great,Just Dance 2,/games/just-dance-2/wii-73471,Wii,8.0,Music,N,2010,10,19
14937,Great,Fallout: New Vegas,/games/fallout-new-vegas/ps3-14341977,PlayStation 3,8.5,RPG,Y,2010,10,19
14938,Great,EA Sports MMA,/games/ea-sports-mma/ps3-14354515,PlayStation 3,8.0,Fighting,N,2010,10,19
14939,Great,DeathSpank: Thongs of Virtue,/games/deathspank-thongs-of-virtue/xbox-360-84419,Xbox 360,8.5,"Action, RPG",Y,2010,9,22
14940,Great,Fruit Ninja,/games/fruit-ninja/android-83636,Android,8.0,Action,N,2010,9,22
14941,Mediocre,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/psp-14353734,PlayStation Portable,5.0,Adventure,N,2010,9,21
14942,Great,DeathSpank: Thongs of Virtue,/games/deathspank-thongs-of-virtue/ps3-84414,PlayStation 3,8.5,"Action, RPG",Y,2010,9,21
14943,Bad,Truth or Lies,/games/truth-or-lies/xbox-360-74965,Xbox 360,4.0,Trivia,N,2010,9,29
14944,Good,Castlevania: Lords of Shadow,/games/castlevania-lords-of-shadow/ps3-14275422,PlayStation 3,7.5,Action,N,2010,9,29
14945,Good,Crush the Castle,/games/crush-the-castle/android-87800,Android,7.0,Action,N,2010,9,28
14946,Great,Hydrophobia,/games/hydrophobia/xbox-360-899537,Xbox 360,8.0,Action,N,2010,9,28
14947,Awful,Samurai Warriors 3,/games/samurai-warriors-3/wii-14286551,Wii,3.0,Action,N,2010,9,28
14948,Great,Borderlands: Claptrap's New Robot Revolution,/games/borderlands-claptraps-new-robot-revolution/xbox-360-83164,Xbox 360,8.5,"Action, RPG",Y,2010,9,28
14949,Great,Fallout: New Vegas,/games/fallout-new-vegas/xbox-360-14341976,Xbox 360,8.5,RPG,Y,2010,10,19
14950,Okay,Star Battalion,/games/star-battalion/iphone-89719,iPhone,6.5,Shooter,N,2010,10,18
14951,Great,Vanquish,/games/vanquish/ps3-14231560,PlayStation 3,8.5,Shooter,Y,2010,10,18
14952,Great,Vanquish,/games/vanquish/xbox-360-59755,Xbox 360,8.5,Shooter,Y,2010,10,18
14953,Amazing,Game Dev Story,/games/game-dev-story/iphone-89769,iPhone,9.0,Simulation,Y,2010,10,18
14954,Okay,Lost Planet 2,/games/lost-planet-2/pc-14324356,PC,6.0,Shooter,N,2010,10,18
14955,Amazing,Super Meat Boy,/games/super-meat-boy/xbox-360-62475,Xbox 360,9.0,Platformer,Y,2010,10,18
14956,Great,Transformers G1: Awakening,/games/transformers-g1-awakening/android-89582,Android,8.0,Action,N,2010,10,15
14957,Great,Naruto: Ultimate Ninja Storm 2,/games/naruto-ultimate-ninja-storm-2/xbox-360-55553,Xbox 360,8.0,Fighting,N,2010,10,15
14958,Amazing,Pro Evolution Soccer 2011,/games/pro-evolution-soccer-2011/xbox-360-61123,Xbox 360,9.0,Sports,Y,2010,10,1
14959,Mediocre,Atelier Rorona: The Alchemist of Arland,/games/atelier-rorona-the-alchemist-of-arland/ps3-14329253,PlayStation 3,5.0,RPG,N,2010,10,1
14960,Okay,Front Mission Evolved,/games/front-mission-evolved/ps3-14352188,PlayStation 3,6.0,Shooter,N,2010,10,1
14961,Amazing,Pro Evolution Soccer 2011,/games/pro-evolution-soccer-2011/ps3-61118,PlayStation 3,9.0,Sports,Y,2010,10,1
14962,Mediocre,John Daly's ProStroke Golf,/games/john-dalys-prostroke-golf/ps3-69069,PlayStation 3,5.5,Sports,N,2010,10,15
14963,Good,Avatar: The Game,/games/avatar-the-game/android-89580,Android,7.0,Action,N,2010,10,15
14964,Great,Naruto: Ultimate Ninja Storm 2,/games/naruto-ultimate-ninja-storm-2/ps3-55550,PlayStation 3,8.0,Fighting,N,2010,10,15
14965,Okay,Patrician IV: Conquest By Trade,/games/patrician-iv-conquest-by-trade/pc-88777,PC,6.5,Simulation,N,2010,10,14
14966,Good,Robot Unicorn Attack Heavy Metal,/games/robot-unicorn-attack-heavy-metal/iphone-86361,iPhone,7.0,Action,N,2010,10,14
14967,Bad,Dead Space Ignition,/games/dead-space-ignition/ps3-80328,PlayStation 3,4.5,Adventure,N,2010,10,13
14968,Mediocre,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/ps2-14353733,PlayStation 2,5.0,Adventure,N,2010,9,21
14969,Good,Recettear: An Item Shop's Tale,/games/recettear-an-item-shops-tale/pc-81670,PC,7.5,RPG,N,2010,9,21
14970,Mediocre,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/nds-14353732,Nintendo DS,5.0,Adventure,N,2010,9,21
14971,Good,Aero the Acrobat 2,/games/aero-the-acrobat-2/wii-81125,Wii,7.0,Platformer,N,2010,9,21
14972,Good,City of Heroes: Going Rogue,/games/city-of-heroes-going-rogue/pc-14348991,PC,7.0,RPG,N,2010,9,20
14973,Great,Space Invaders Infinity Gene,/games/space-invaders-infinity-gene/xbox-360-77117,Xbox 360,8.0,Shooter,N,2010,9,20
14974,Okay,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/ps3-65009,PlayStation 3,6.0,Adventure,N,2010,9,20
14975,Amazing,Sid Meier's Civilization V,/games/sid-meiers-civilization-v/pc-62125,PC,9.0,Strategy,Y,2010,9,20
14976,Good,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/wii-14351626,Wii,7.0,Adventure,N,2010,9,20
14977,Good,Sonic the Hedgehog 4: Episode I,/games/sonic-the-hedgehog-4-episode-i/iphone-60501,iPhone,7.5,Platformer,N,2010,10,8
14978,Great,Sonic the Hedgehog 4: Episode I,/games/sonic-the-hedgehog-4-episode-i/xbox-360-31451,Xbox 360,8.0,Platformer,Y,2010,10,8
14979,Great,NBA 2K11,/games/nba-2k11/pc-64511,PC,8.0,Sports,N,2010,10,8
14980,Good,FIFA Soccer 11,/games/fifa-2011/nds-60986,Nintendo DS,7.0,Sports,N,2010,10,8
14981,Good,Soccer Superstars,/games/soccer-superstars/android-87796,Android,7.5,Sports,N,2010,9,28
14982,Okay,Guitar Hero: Warriors of Rock,/games/guitar-hero-warriors-of-rock/xbox-360-42756,Xbox 360,6.0,Music,N,2010,9,28
14983,Bad,Naughty Bear,/games/naughty-bear/iphone-87566,iPhone,4.5,"Action, Adventure",N,2010,9,27
14984,Great,FIFA Soccer 11,/games/fifa-2011/xbox-360-60992,Xbox 360,8.5,Sports,Y,2010,9,27
14985,Good,Texting of the Bread,/games/texting-of-the-bread/iphone-87568,iPhone,7.5,Educational,N,2010,9,27
14986,Great,FIFA Soccer 11,/games/fifa-2011/ps3-60988,PlayStation 3,8.5,Sports,Y,2010,9,27
14987,Good,Solipskier,/games/solipskier/iphone-87388,iPhone,7.5,Sports,N,2010,9,24
14988,Bad,Truth or Lies,/games/truth-or-lies/ps3-74968,PlayStation 3,4.0,Trivia,N,2010,9,24
14989,Mediocre,Blade Kitten,/games/blade-kitten/ps3-14325102,PlayStation 3,5.0,Action,N,2010,9,24
14990,Great,Battlefield: Bad Company 2 (Ultimate Edition),/games/battlefield-bad-company-2/ps3-83561,PlayStation 3,8.9,Shooter,Y,2010,9,13
14991,Great,Super Mega Worm,/games/super-mega-worm/iphone-85834,iPhone,8.0,Action,N,2010,9,13
14992,Great,Battlefield: Bad Company 2 (Ultimate Edition),/games/battlefield-bad-company-2/xbox-360-83562,Xbox 360,8.9,Shooter,Y,2010,9,13
14993,Great,Assassin's Creed: Altair's Chronicles,/games/assassins-creed-altairs-chronicles/android-86229,Android,8.0,Action,N,2010,9,13
14994,Amazing,Halo: Reach (Limited Edition),/games/halo-reach/xbox-360-71363,Xbox 360,9.5,Shooter,Y,2010,9,11
14995,Amazing,Halo: Reach (Legendary Edition),/games/halo-reach/xbox-360-71364,Xbox 360,9.5,Shooter,Y,2010,9,11
14996,Mediocre,John Daly's ProStroke Golf,/games/john-dalys-prostroke-golf/ps3-69069,PlayStation 3,5.5,Sports,N,2010,10,15
14997,Great,Borderlands (Game of the Year Edition),/games/borderlands/xbox-360-80570,Xbox 360,8.8,"Action, RPG",Y,2010,10,15
14998,Great,Sam & Max: The Devil's Playhouse,/games/sam-and-max-the-devils-playhouse/pc-88229,PC,8.0,"Adventure, Compilation",N,2010,10,1
14999,Amazing,NBA 2K11,/games/nba-2k11/ps3-64504,PlayStation 3,9.5,Sports,Y,2010,10,1
15000,Okay,Front Mission Evolved,/games/front-mission-evolved/xbox-360-14346467,Xbox 360,6.0,Shooter,N,2010,10,1
15001,Amazing,Shantae: Risky's Revenge,/games/shantae-riskys-revenge/dsi-32321,Nintendo DSi,9.0,Platformer,Y,2010,10,1
15002,Okay,Front Mission Evolved,/games/front-mission-evolved/pc-14353960,PC,6.0,Shooter,N,2010,10,1
15003,Great,Sam & Max: The Devil's Playhouse,/games/sam-and-max-the-devils-playhouse/ps3-88227,PlayStation 3,8.0,"Adventure, Compilation",N,2010,10,1
15004,Great,Enslaved,/games/enslaved/xbox-360-14249395,Xbox 360,8.0,Action,N,2010,10,1
15005,Bad,Dead Space Ignition,/games/dead-space-ignition/xbox-360-80325,Xbox 360,4.5,Adventure,N,2010,10,13
15006,Okay,Medal of Honor,/games/medal-of-honor-2010/xbox-360-37290,Xbox 360,6.0,Shooter,N,2010,10,12
15007,Great,Alan Wake: The Writer,/games/alan-wake-the-writer/xbox-360-78426,Xbox 360,8.0,Action,N,2010,10,12
15008,Bad,Sengoku Basara: Samurai Heroes,/games/sengoku-basara-samurai-heroes/wii-14222659,Wii,4.5,Action,N,2010,10,12
15009,Good,Arcania: Gothic IV,/games/arcania-gothic-iv/pc-908255,PC,7.5,"Action, RPG",N,2010,10,12
15010,Bad,Sengoku Basara: Samurai Heroes,/games/sengoku-basara-samurai-heroes/ps3-27055,PlayStation 3,4.5,Action,N,2010,10,12
15011,Okay,Medal of Honor,/games/medal-of-honor-2010/ps3-37293,PlayStation 3,6.0,Shooter,N,2010,10,12
15012,Okay,Medal of Honor,/games/medal-of-honor-2010/pc-37294,PC,6.5,Shooter,N,2010,10,12
15013,Good,Arcania: Gothic IV,/games/arcania-gothic-iv/xbox-360-908256,Xbox 360,7.0,"Action, RPG",N,2010,10,12
15014,Great,Slice It,/games/slice-it/iphone-86842,iPhone,8.5,Puzzle,N,2010,9,20
15015,Great,Pizza Boy,/games/pizza-boy/iphone-86751,iPhone,8.0,Platformer,Y,2010,9,17
15016,Mediocre,Steve Young Football,/games/steve-young-football/iphone-86752,iPhone,5.5,Sports,N,2010,9,17
15017,Great,Puzzle Quest 2,/games/puzzle-quest-2/pc-74960,PC,8.5,"Puzzle, Adventure",Y,2010,9,17
15018,Great,Space Invaders Infinity Gene,/games/space-invaders-infinity-gene/ps3-77116,PlayStation 3,8.0,Shooter,N,2010,9,16
15019,Great,The Sims 3: Ambitions,/games/the-sims-3-ambitions/iphone-64051,iPhone,8.0,Simulation,N,2010,9,16
15020,Good,Mafia II: Jimmy's Vendetta,/games/mafia-ii-jimmys-vendetta/pc-85679,PC,7.0,Action,N,2010,9,16
15021,Mediocre,Time Crisis 2nd Strike,/games/time-crisis-2nd-strike/iphone-86380,iPhone,5.5,Shooter,N,2010,9,15
15022,Good,UFC Undisputed 2010,/games/ufc-undisputed-2010/psp-22734,PlayStation Portable,7.5,Fighting,N,2010,9,15
15023,Great,Sonic the Hedgehog 4: Episode I,/games/sonic-the-hedgehog-4-episode-i/wii-31345,Wii,8.0,Platformer,Y,2010,10,8
15024,Amazing,Super Scribblenauts,/games/super-scribblenauts/nds-45898,Nintendo DS,9.0,"Puzzle, Action",Y,2010,10,8
15025,Amazing,Cut the Rope,/games/cut-the-rope/iphone-88482,iPhone,9.0,Puzzle,Y,2010,10,8
15026,Great,Modern Combat 2: Black Pegasus,/games/modern-combat-2-black-pegasus/iphone-84190,iPhone,8.5,Shooter,Y,2010,10,8
15027,Good,MySims SkyHeroes,/games/mysims-skyheroes/ps3-73134,PlayStation 3,7.0,Simulation,N,2010,10,8
15028,Good,Def Jam Rapstar,/games/def-jam-rapstar/xbox-360-14352163,Xbox 360,7.5,Music,N,2010,10,7
15029,Good,Def Jam Rapstar,/games/def-jam-rapstar/ps3-14352162,PlayStation 3,7.5,Music,N,2010,10,7
15030,Great,R.U.S.E.,/games/ruse/pc-14333389,PC,8.5,Strategy,Y,2010,9,24
15031,Mediocre,Blade Kitten,/games/blade-kitten/pc-76340,PC,5.0,Action,N,2010,9,24
15032,Mediocre,Blade Kitten,/games/blade-kitten/xbox-360-76341,Xbox 360,5.0,Action,N,2010,9,24
15033,Great,Shibuya,/games/shibuya/iphone-87433,iPhone,8.5,Puzzle,N,2010,9,24
15034,Good,Gangstar: Miami Vindication,/games/gangstar-miami-vindication/iphone-86705,iPhone,7.5,Action,N,2010,9,23
15035,Great,Dead Rising 2,/games/dead-rising-2/xbox-360-14312882,Xbox 360,8.0,"Action, Adventure",Y,2010,9,23
15036,Great,Darksiders,/games/darksiders/pc-67379,PC,8.0,Action,N,2010,9,23
15037,Great,Dead Rising 2,/games/dead-rising-2/ps3-14312883,PlayStation 3,8.0,"Action, Adventure",Y,2010,9,23
15038,Awful,Sonic Adventure,/games/sonic-adventure/ps3-76867,PlayStation 3,3.5,Platformer,N,2010,9,23
15039,Amazing,Halo: Reach,/games/halo-reach/xbox-360-14276699,Xbox 360,9.5,Shooter,Y,2010,9,11
15040,Great,Professor Layton and the Unwound Future,/games/professor-layton-and-the-unwound-future/nds-885808,Nintendo DS,8.5,Adventure,Y,2010,9,10
15041,Okay,Ace Combat: Joint Assault,/games/ace-combat-joint-assault/psp-57300,PlayStation Portable,6.5,"Flight, Action",N,2010,9,10
15042,Okay,Dragon Age: Origins -- Witch Hunt,/games/dragon-age-origins-witch-hunt/ps3-84725,PlayStation 3,6.5,RPG,N,2010,9,9
15043,Okay,Dragon Age: Origins -- Witch Hunt,/games/dragon-age-origins-witch-hunt/xbox-360-84723,Xbox 360,6.5,RPG,N,2010,9,9
15044,Okay,Dragon Age: Origins -- Witch Hunt,/games/dragon-age-origins-witch-hunt/pc-84717,PC,6.5,RPG,N,2010,9,9
15045,Mediocre,TerRover,/games/terrover/ps3-76144,PlayStation 3,5.5,"Puzzle, Action",N,2010,9,9
15046,Good,Mafia II: Jimmy's Vendetta,/games/mafia-ii-jimmys-vendetta/xbox-360-85678,Xbox 360,7.0,Action,N,2010,9,8
15047,Mediocre,Fenimore Fillmore -- The Westerner,/games/fenimore-fillmore-the-westerner/wii-85261,Wii,5.5,Adventure,N,2010,9,8
15048,Great,Zenonia,/games/zenonia/dsi-76978,Nintendo DSi,8.0,RPG,N,2010,9,30
15049,Great,UFO on Tape,/games/ufo-on-tape/iphone-87990,iPhone,8.5,Action,Y,2010,9,30
15050,Great,Enslaved,/games/enslaved/ps3-14236294,PlayStation 3,8.0,Action,N,2010,9,30
15051,Bad,Brunswick Pro Bowling,/games/brunswick-pro-bowling/ps3-64979,PlayStation 3,4.0,Sports,N,2010,9,30
15052,Great,Alien Breed 2: Assault,/games/alien-breed-2-assault/xbox-360-77011,Xbox 360,8.0,Shooter,N,2010,9,30
15053,Great,Dead Rising 2 (Zombrex Edition),/games/dead-rising-2/xbox-360-82431,Xbox 360,8.0,"Action, Adventure",Y,2010,9,30
15054,Good,Invizimals,/games/invizimals/psp-14354894,PlayStation Portable,7.5,Action,N,2010,10,12
15055,Good,FIFA Soccer 11,/games/fifa-2011/iphone-60993,iPhone,7.0,Sports,N,2010,10,11
15056,Okay,Etrian Odyssey III: The Drowned City,/games/etrian-odyssey-iii-the-drowned-city/nds-54835,Nintendo DS,6.0,RPG,N,2010,10,11
15057,Okay,FIFA Soccer 11,/games/fifa-2011/wii-60990,Wii,6.5,Sports,N,2010,10,11
15058,Mediocre,Final Fantasy XIV Online,/games/final-fantasy-xiv-online-2010-version/pc-842956,PC,5.5,RPG,N,2010,10,11
15059,Good,Fatal Fury 3: Road to the Final Victory,/games/fatal-fury-3-road-to-the-final-victory/wii-83544,Wii,7.5,Fighting,N,2010,10,11
15060,Great,ClaDun: This is an RPG,/games/cladun-this-is-an-rpg/psp-53776,PlayStation Portable,8.0,RPG,N,2010,10,11
15061,Good,MySims SkyHeroes,/games/mysims-skyheroes/wii-73133,Wii,7.0,Simulation,N,2010,10,8
15062,Good,MySims SkyHeroes,/games/mysims-skyheroes/xbox-360-73135,Xbox 360,7.0,Simulation,N,2010,10,8
15063,Good,Shark or Die,/games/shark-or-die/android-84849,Android,7.0,Action,N,2010,9,14
15064,Awful,Sonic Adventure,/games/sonic-adventure/xbox-360-76865,Xbox 360,3.5,Platformer,N,2010,9,14
15065,Amazing,Grand Theft Auto: Chinatown Wars,/games/grand-theft-auto-chinatown-wars/ipad-76976,iPad,9.0,Action,Y,2010,9,13
15066,Good,Left 4 Dead 2: The Sacrifice,/games/left-4-dead-2-the-sacrifice-left-4-dead-2/xbox-360-87603,Xbox 360,7.0,Shooter,N,2010,10,7
15067,Great,Alien Breed 2: Assault,/games/alien-breed-2-assault/pc-86821,PC,8.0,Shooter,N,2010,10,6
15068,Painful,Quantum Theory,/games/quantum-theory/xbox-360-54558,Xbox 360,2.5,Shooter,N,2010,10,6
15069,Painful,Quantum Theory,/games/quantum-theory/ps3-14288075,PlayStation 3,2.5,Shooter,N,2010,10,6
15070,Great,Swords & Soldiers,/games/swords-and-soldiers/ps3-77051,PlayStation 3,8.5,Strategy,Y,2010,10,5
15071,Great,Final Fantasy: The 4 Heroes of Light,/games/final-fantasy-the-4-heroes-of-light/nds-18089,Nintendo DS,8.0,RPG,N,2010,10,5
15072,Great,NBA Jam,/games/nba-jam/wii-56365,Wii,8.5,"Sports, Action",Y,2010,10,5
15073,Okay,Serious Sam HD: The Second Encounter,/games/serious-sam/xbox-360-23164,Xbox 360,6.5,Shooter,N,2010,9,23
15074,Good,Mafia II: Jimmy's Vendetta,/games/mafia-ii-jimmys-vendetta/ps3-85670,PlayStation 3,7.0,Action,N,2010,9,8
15075,Amazing,Mass Effect 2: Lair of the Shadow Broker,/games/mass-effect-2-lair-of-the-shadow-broker/xbox-360-81611,Xbox 360,9.5,RPG,Y,2010,9,8
15076,Okay,Harvest Moon: Grand Bazaar,/games/harvest-moon-grand-bazaar/nds-14288417,Nintendo DS,6.5,Adventure,N,2010,9,8
15077,Amazing,Mass Effect 2: Lair of the Shadow Broker,/games/mass-effect-2-lair-of-the-shadow-broker/pc-81610,PC,9.5,RPG,Y,2010,9,8
15078,Good,Spider-Man: Shattered Dimensions,/games/spider-man-shattered-dimensions/nds-65644,Nintendo DS,7.5,Action,N,2010,9,8
15079,Okay,Batman: The Brave and the Bold,/games/batman-the-brave-and-the-bold/wii-45907,Wii,6.5,Action,N,2010,9,7
15080,Good,Samurai Shodown III: Blades of Blood,/games/samurai-shodown-best-collection/wii-85805,Wii,7.5,Fighting,N,2010,9,7
15081,Great,Spider-Man: Shattered Dimensions,/games/spider-man-shattered-dimensions/ps3-65640,PlayStation 3,8.0,Action,Y,2010,9,7
15082,Okay,Tom Clancy's HAWX 2,/games/tom-clancys-hawx-2/xbox-360-73120,Xbox 360,6.5,"Flight, Action",N,2010,9,7
15083,Great,WWE SmackDown vs. Raw 2011,/games/wwe-smackdown-vs-raw-2011/ps2-73314,PlayStation 2,8.0,Wrestling,N,2010,10,27
15084,Good,The Sims 3: Late Night,/games/the-sims-3-late-night/pc-81409,PC,7.5,Simulation,N,2010,10,27
15085,Great,Lara Croft and the Guardian of Light,/games/lara-croft-and-the-guardian-of-light/ps3-64034,PlayStation 3,8.5,"Action, Adventure",Y,2010,10,26
15086,Great,DJ Hero 2,/games/dj-hero-2/wii-57889,Wii,8.5,Music,Y,2010,10,26
15087,Bad,Saw II: Flesh & Blood,/games/saw-ii-flesh-blood/xbox-360-69223,Xbox 360,4.5,Action,N,2010,10,26
15088,Okay,Star Wars: The Force Unleashed II,/games/star-wars-the-force-unleashed-ii/xbox-360-55059,Xbox 360,6.5,Action,N,2010,10,26
15089,Good,FIFA Soccer 11,/games/fifa-2011/psp-60989,PlayStation Portable,7.0,Sports,N,2010,9,30
15090,Great,Dead Rising 2 (Zombrex Edition),/games/dead-rising-2/ps3-82432,PlayStation 3,8.0,"Action, Adventure",Y,2010,9,30
15091,Great,Worms Reloaded,/games/worms-reloaded/pc-62723,PC,8.5,Strategy,Y,2010,9,30
15092,Okay,Guitar Hero: Warriors of Rock,/games/guitar-hero-warriors-of-rock/wii-42755,Wii,6.0,Music,N,2010,9,30
15093,Great,Dead Rising 2,/games/dead-rising-2/pc-14321476,PC,8.0,"Action, Adventure",Y,2010,9,30
15094,Good,Castlevania: Lords of Shadow,/games/castlevania-lords-of-shadow/xbox-360-14275421,Xbox 360,7.5,Action,N,2010,9,29
15095,Bad,Truth or Lies,/games/truth-or-lies/wii-74969,Wii,4.0,Trivia,N,2010,9,29
15096,Great,Sonic the Hedgehog 4: Episode I,/games/sonic-the-hedgehog-4-episode-i/ps3-31452,PlayStation 3,8.0,Platformer,Y,2010,10,8
